timestamps,TP9,AF7,AF8,TP10,Interest
1624492444.079,-29.296999999999997,-845.703,-133.30100000000002,-18.066,4
1624492444.083,-20.996,-438.477,125.977,-10.254000000000001,4
1624492444.0870001,-26.855,-392.09,94.238,-17.578,4
1624492444.091,-39.551,-815.43,-209.47299999999998,-36.621,4
1624492444.095,-27.831999999999997,-1000.0,-336.426,-31.738000000000003,4
1624492444.099,-17.09,-623.535,-22.949,-19.531,4
1624492444.1020002,-20.996,-85.93799999999999,190.918,-21.484,4
1624492444.106,-26.366999999999997,-493.164,-145.50799999999998,-29.785,4
1624492444.11,-26.855,-761.7189999999999,-229.49200000000002,-35.645,4
1624492444.1139998,-24.901999999999997,-174.805,126.465,-26.855,4
1624492444.1179998,-26.855,94.238,181.641,-24.414,4
1624492444.1220002,-35.156,-221.68,-21.484,-32.227,4
1624492444.1260002,-30.761999999999997,-382.81199999999995,-48.34,-41.992,4
1624492444.13,-27.344,-34.668,120.605,-38.574,4
1624492444.1339998,-28.809,187.012,134.27700000000002,-37.109,4
1624492444.1379998,-13.672,-348.63300000000004,-74.707,-23.438000000000002,4
1624492444.1420002,-2.93,-669.922,-219.727,-11.23,4
1624492444.145,-27.344,-269.043,-103.516,-41.504,4
1624492444.149,-46.875,-14.648,51.27,-51.758,4
1624492444.1529999,-41.016000000000005,-142.578,-21.484,-49.805,4
1624492444.157,-43.945,-65.43,-18.555,-67.87100000000001,4
1624492444.161,-62.988,312.988,138.672,-84.961,4
1624492444.165,-50.781000000000006,351.56199999999995,109.375,-69.824,4
1624492444.169,-52.246,266.113,58.105,-61.523,4
1624492444.1729999,-73.242,265.137,73.73,-85.449,4
1624492444.177,-65.43,327.637,101.074,-88.37899999999999,4
1624492444.181,-67.383,237.793,41.992,-76.172,4
1624492444.184,-63.477,8.789,-56.641000000000005,-57.617,4
1624492444.188,-65.43,114.258,39.551,-65.43,4
1624492444.1920002,-68.848,334.473,115.234,-73.242,4
1624492444.196,-60.059,169.922,-22.461,-57.617,4
1624492444.2,-61.523,-99.609,-71.289,-50.781000000000006,4
1624492444.204,-63.477,120.117,29.785,-52.246,4
1624492444.208,-64.453,218.75,-14.16,-57.617,4
1624492444.2120001,-50.781000000000006,132.32399999999998,-2.441,-61.035,4
1624492444.216,-37.598,318.35900000000004,76.172,-46.387,4
1624492444.22,-43.945,553.2230000000001,140.137,-46.875,4
1624492444.224,-56.641000000000005,398.43800000000005,67.87100000000001,-68.848,4
1624492444.2270002,-46.387,112.305,-64.941,-58.105,4
1624492444.231,-28.809,14.648,-64.453,-34.668,4
1624492444.235,-28.809,177.734,61.523,-29.296999999999997,4
1624492444.2389998,-30.761999999999997,110.84,-60.547,-43.945,4
1624492444.2429998,-35.156,-478.51599999999996,-354.004,-41.504,4
1624492444.2470002,-31.25,-323.73,-159.668,-24.414,4
1624492444.2510002,-18.555,602.0509999999999,218.262,-25.391,4
1624492444.255,-27.344,475.586,83.49600000000001,-32.227,4
1624492444.2589998,-36.133,8.301,-139.648,-40.527,4
1624492444.2629998,-27.831999999999997,4.883,-70.312,-41.992,4
1624492444.2670002,-28.809,394.531,151.855,-33.691,4
1624492444.27,-41.016000000000005,348.145,52.733999999999995,-26.366999999999997,4
1624492444.274,-39.551,0.0,-95.70299999999999,-34.18,4
1624492444.2779999,-33.203,-98.145,-123.535,-35.156,4
1624492444.282,-27.344,121.094,66.895,-20.996,4
1624492444.286,-28.809,172.363,36.621,-21.973000000000003,4
1624492444.29,-34.18,-405.76199999999994,-256.836,-31.25,4
1624492444.294,-26.366999999999997,-158.691,-27.344,-30.273000000000003,4
1624492444.2979999,-20.02,357.42199999999997,156.25,-28.32,4
1624492444.302,-11.719000000000001,229.00400000000002,62.012,-19.531,4
1624492444.306,-11.23,71.289,-3.418,-18.066,4
1624492444.309,-16.602,160.645,20.996,-32.715,4
1624492444.313,-15.137,214.84400000000002,54.688,-32.715,4
1624492444.3170002,-14.16,88.37899999999999,46.875,-22.949,4
1624492444.321,-26.855,-1.953,-28.32,-21.484,4
1624492444.325,-33.203,-93.75,-159.18,-29.296999999999997,4
1624492444.329,-31.738000000000003,-98.145,-155.762,-38.574,4
1624492444.333,-27.831999999999997,-408.691,-197.75400000000002,-24.901999999999997,4
1624492444.3370001,-26.855,-446.777,-170.898,-20.996,4
1624492444.341,-28.32,221.68,90.82,-37.598,4
1624492444.345,-29.785,217.773,34.18,-40.527,4
1624492444.349,-21.973000000000003,197.266,77.637,-26.366999999999997,4
1624492444.3520002,-14.16,326.66,140.625,-15.625,4
1624492444.356,-28.809,296.875,83.984,-21.973000000000003,4
1624492444.36,-32.715,84.961,-39.551,-24.414,4
1624492444.3639998,-21.973000000000003,22.949,-10.254000000000001,-21.973000000000003,4
1624492444.3679998,-15.625,264.64799999999997,120.117,-14.16,4
1624492444.3720002,-20.508000000000003,-2.441,-89.355,-21.484,4
1624492444.3760002,-24.901999999999997,-352.539,-275.39099999999996,-33.691,4
1624492444.38,-18.555,-538.5740000000001,-240.72299999999998,-29.785,4
1624492444.3839998,-17.578,23.438000000000002,81.543,-27.831999999999997,4
1624492444.3879998,-22.949,434.57,161.13299999999998,-29.296999999999997,4
1624492444.3920002,-26.855,-52.246,-101.56200000000001,-40.039,4
1624492444.395,-24.901999999999997,-85.93799999999999,-84.473,-38.086,4
1624492444.399,-20.508000000000003,412.10900000000004,180.176,-24.901999999999997,4
1624492444.4029999,-26.366999999999997,452.148,139.16,-35.645,4
1624492444.407,-31.25,-14.648,-70.801,-49.316,4
1624492444.411,-31.738000000000003,-219.238,-129.395,-48.828,4
1624492444.415,-26.366999999999997,123.535,23.438000000000002,-43.457,4
1624492444.419,-33.691,232.91,102.051,-43.457,4
1624492444.4229999,-40.039,-476.56199999999995,-214.355,-48.34,4
1624492444.427,-37.109,-777.3439999999999,-341.79699999999997,-52.733999999999995,4
1624492444.431,-30.273000000000003,-57.617,17.09,-45.898,4
1624492444.435,-24.901999999999997,90.33200000000001,70.312,-30.761999999999997,4
1624492444.438,-31.738000000000003,-36.621,-28.32,-36.133,4
1624492444.4420002,-31.738000000000003,10.742,0.0,-46.875,4
1624492444.446,-20.02,157.227,105.95700000000001,-37.598,4
1624492444.45,-10.742,158.691,58.593999999999994,-18.066,4
1624492444.454,0.977,-11.719000000000001,-4.395,4.883,4
1624492444.458,2.441,-4.395,27.831999999999997,1.953,4
1624492444.4620001,-32.227,73.242,59.57,-36.621,4
1624492444.466,-26.855,-116.211,-17.09,-29.785,4
1624492444.47,2.441,-605.469,-188.965,-2.93,4
1624492444.474,-9.766,-344.23800000000006,-38.574,-15.137,4
1624492444.4770002,-5.371,109.375,96.68,-10.254000000000001,4
1624492444.481,8.301,-63.477,15.137,7.324,4
1624492444.485,12.695,-70.312,34.18,10.742,4
1624492444.4889998,5.859,-134.27700000000002,-56.152,-1.953,4
1624492444.4929998,0.977,-237.793,-137.207,-5.371,4
1624492444.4970002,8.301,-148.438,15.137,4.883,4
1624492444.5010002,7.324,23.438000000000002,88.37899999999999,11.719000000000001,4
1624492444.505,5.859,125.488,88.37899999999999,1.465,4
1624492444.5089998,-7.812,-50.781000000000006,-0.977,-14.648,4
1624492444.5129998,-23.438000000000002,-313.47700000000003,-134.27700000000002,-3.418,4
1624492444.5170002,-17.09,-344.727,-62.5,7.812,4
1624492444.52,-9.277000000000001,-169.922,41.992,1.465,4
1624492444.524,-17.09,-134.27700000000002,-16.602,-12.207,4
1624492444.5279999,-13.672,-542.48,-188.477,-10.254000000000001,4
1624492444.532,-5.859,-367.18800000000005,-17.09,2.441,4
1624492444.536,-7.324,283.691,193.359,9.766,4
1624492444.54,-11.23,14.16,-20.508000000000003,3.418,4
1624492444.544,-10.254000000000001,-373.04699999999997,-176.27,-7.324,4
1624492444.5479999,6.836,-179.199,-7.324,0.977,4
1624492444.552,14.648,278.32,188.965,8.301,4
1624492444.556,0.488,59.57,5.371,-0.977,4
1624492444.56,-9.277000000000001,-597.168,-286.133,-13.672,4
1624492444.563,-0.977,-372.07,-85.93799999999999,-11.719000000000001,4
1624492444.5670002,12.695,278.32,225.09799999999998,3.418,4
1624492444.571,0.488,-31.738000000000003,-64.453,-3.906,4
1624492444.575,-15.625,-718.75,-354.98,-12.207,4
1624492444.579,-6.836,-311.035,-16.113,-6.348,4
